PID,Time,Event,Duration(ms)
25393,1701122224.611163,Starting forkall,0.00
25393,1701122224.713179,Starting parent,102.02
25393,1701122224.713793,Started wait for iothread lock,0.61
25393,1701122224.713813,Acquired iothread lock,0.02
25393,1701122224.713880,HMP done in parent,0.07
25406,1701122224.714049,Starting child,0.17
25406,1701122224.714572,Restored threads,0.52
25406,1701122224.715702,Started wait for iothread lock,1.13
25406,1701122224.715717,Acquired iothread lock,0.02
25406,1701122225.115689,Got the socket conn CHILD,399.97
25406,1701122225.115696,HMP Start loading the VM CHILD,0.01
25406,1701122225.115697,HMP Start loading the snapshot,0.00
25406,1701122225.115787,flushing the record/replay queue,0.09
25406,1701122225.115793,bdrv_drain_all_begin,0.01
25406,1701122225.115859,bdrv_all_goto_snapshot,0.07
25406,1701122225.115861,bdrv_all_goto_snapshot done,0.00
25406,1701122225.120190,Actuall loadvm_state,4.33
25406,1701122225.120258,Done with loadvm_state,0.07
25406,1701122225.120259,Release aioctx | Starting bdrv drain all end,0.00
25406,1701122225.120259,Done with load_snapshot,0.00
25406,1701122225.120263,HMP end loading the snapshot,0.00
25406,1701122225.120267,HMP Done loading the VM CHILD,0.00
