PID,Time,Event,Duration(ms)
8597,1700601814.530987,Starting forkall,0.00
8597,1700601814.631464,Starting parent,100.48
8597,1700601814.632070,Started wait for iothread lock,0.61
8597,1700601814.632088,Acquired iothread lock,0.02
8597,1700601814.632154,HMP done in parent,0.07
8613,1700601814.632351,Starting child,0.20
8613,1700601814.633243,Restored threads,0.89
8613,1700601814.635660,Started wait for iothread lock,2.42
8613,1700601814.635761,Acquired iothread lock,0.10
8613,1700601815.007466,Got the socket conn CHILD,371.71
8613,1700601815.007476,HMP Start loading the VM CHILD,0.01
8613,1700601815.007478,HMP Start loading the snapshot,0.00
8613,1700601815.007568,flushing the record/replay queue,0.09
8613,1700601815.007574,bdrv_drain_all_begin,0.01
8613,1700601815.007637,bdrv_all_goto_snapshot,0.06
8613,1700601815.007639,bdrv_all_goto_snapshot done,0.00
8613,1700601815.021428,Actuall loadvm_state,13.79
8613,1700601815.021741,Done with loadvm_state,0.31
8613,1700601815.021748,Release aioctx | Starting bdrv drain all end,0.01
8613,1700601815.021749,Done with load_snapshot,0.00
8613,1700601815.021770,HMP end loading the snapshot,0.02
8613,1700601815.021802,HMP Done loading the VM CHILD,0.03
