PID,Time,Event,Duration(ms)
8320,1700601802.380057,Starting forkall,0.00
8320,1700601802.482297,Starting parent,102.24
8320,1700601802.482870,Started wait for iothread lock,0.57
8320,1700601802.482888,Acquired iothread lock,0.02
8337,1700601802.483206,Starting child,0.32
8320,1700601802.483362,HMP done in parent,0.16
8337,1700601802.483744,Restored threads,0.38
8337,1700601802.484586,Started wait for iothread lock,0.84
8337,1700601802.484678,Acquired iothread lock,0.09
8337,1700601802.894971,Got the socket conn CHILD,410.29
8337,1700601802.894980,HMP Start loading the VM CHILD,0.01
8337,1700601802.894981,HMP Start loading the snapshot,0.00
8337,1700601802.895077,flushing the record/replay queue,0.10
8337,1700601802.895082,bdrv_drain_all_begin,0.01
8337,1700601802.895139,bdrv_all_goto_snapshot,0.06
8337,1700601802.895141,bdrv_all_goto_snapshot done,0.00
8337,1700601802.907239,Actuall loadvm_state,12.10
8337,1700601802.907522,Done with loadvm_state,0.28
8337,1700601802.907528,Release aioctx | Starting bdrv drain all end,0.01
8337,1700601802.907529,Done with load_snapshot,0.00
8337,1700601802.907548,HMP end loading the snapshot,0.02
8337,1700601802.907583,HMP Done loading the VM CHILD,0.04
