PID,Time,Event,Duration(ms)
10454,1701131236.548220,Starting forkall,0.00
10454,1701131236.650031,Starting parent,101.81
10454,1701131236.650170,Started wait for iothread lock,0.14
10454,1701131236.650175,Acquired iothread lock,0.01
10454,1701131236.650191,HMP done in parent,0.02
10475,1701131236.650361,Starting child,0.17
10475,1701131236.650486,Restored threads,0.12
10475,1701131236.650868,Started wait for iothread lock,0.38
10475,1701131236.650871,Acquired iothread lock,0.00
10475,1701131237.077715,Got the socket conn CHILD,426.84
10475,1701131237.077724,HMP Start loading the VM CHILD,0.01
10475,1701131237.077725,HMP Start loading the snapshot,0.00
10475,1701131237.077815,flushing the record/replay queue,0.09
10475,1701131237.077821,bdrv_drain_all_begin,0.01
10475,1701131237.077886,bdrv_all_goto_snapshot,0.07
10475,1701131237.077888,bdrv_all_goto_snapshot done,0.00
10475,1701131237.081989,Actuall loadvm_state,4.10
10475,1701131237.082051,Done with loadvm_state,0.06
10475,1701131237.082067,Release aioctx | Starting bdrv drain all end,0.02
10475,1701131237.082068,Done with load_snapshot,0.00
10475,1701131237.082071,HMP end loading the snapshot,0.00
10475,1701131237.082077,HMP Done loading the VM CHILD,0.01
