PID,Time,Event,Duration(ms)
12059,1701135168.502046,Starting forkall,0.00
12059,1701135168.608488,Starting parent,106.44
12059,1701135168.609157,Started wait for iothread lock,0.67
12059,1701135168.609198,Acquired iothread lock,0.04
12059,1701135168.609260,HMP done in parent,0.06
12076,1701135168.609485,Starting child,0.22
12076,1701135168.610137,Restored threads,0.65
12076,1701135168.611035,Started wait for iothread lock,0.90
12076,1701135168.611052,Acquired iothread lock,0.02
12076,1701135168.624288,Got the socket conn CHILD,13.24
12076,1701135168.624447,HMP Start loading the VM CHILD,0.16
12076,1701135168.624449,HMP Start loading the snapshot,0.00
12076,1701135168.624532,flushing the record/replay queue,0.08
12076,1701135168.624537,bdrv_drain_all_begin,0.01
12076,1701135168.624596,bdrv_all_goto_snapshot,0.06
12076,1701135168.624598,bdrv_all_goto_snapshot done,0.00
12076,1701135168.639933,Actuall loadvm_state,15.34
12076,1701135168.640148,Done with loadvm_state,0.21
12076,1701135168.640152,Release aioctx | Starting bdrv drain all end,0.00
12076,1701135168.640153,Done with load_snapshot,0.00
12076,1701135168.640167,HMP end loading the snapshot,0.01
12076,1701135168.640178,HMP Done loading the VM CHILD,0.01
