PID,Time,Event,Duration(ms)
10322,1701131228.432290,Starting forkall,0.00
10322,1701131228.534462,Starting parent,102.17
10322,1701131228.535051,Started wait for iothread lock,0.59
10322,1701131228.535069,Acquired iothread lock,0.02
10322,1701131228.535141,HMP done in parent,0.07
10350,1701131228.535786,Starting child,0.64
10350,1701131228.536241,Restored threads,0.46
10350,1701131228.538042,Started wait for iothread lock,1.80
10350,1701131228.538058,Acquired iothread lock,0.02
10350,1701131229.005418,Got the socket conn CHILD,467.36
10350,1701131229.005427,HMP Start loading the VM CHILD,0.01
10350,1701131229.005428,HMP Start loading the snapshot,0.00
10350,1701131229.005524,flushing the record/replay queue,0.10
10350,1701131229.005529,bdrv_drain_all_begin,0.01
10350,1701131229.005595,bdrv_all_goto_snapshot,0.07
10350,1701131229.005597,bdrv_all_goto_snapshot done,0.00
10350,1701131229.009814,Actuall loadvm_state,4.22
10350,1701131229.009875,Done with loadvm_state,0.06
10350,1701131229.009877,Release aioctx | Starting bdrv drain all end,0.00
10350,1701131229.009877,Done with load_snapshot,0.00
10350,1701131229.009880,HMP end loading the snapshot,0.00
10350,1701131229.010283,HMP Done loading the VM CHILD,0.40
