PID,Time,Event,Duration(ms)
975,1701140236.014400,Starting forkall,0.00
975,1701140236.114612,Starting parent,100.21
988,1701140236.115046,Starting child,0.43
975,1701140236.115128,Started wait for iothread lock,0.08
975,1701140236.115142,Acquired iothread lock,0.01
975,1701140236.115193,HMP done in parent,0.05
988,1701140236.115804,Restored threads,0.61
988,1701140236.116303,Started wait for iothread lock,0.50
988,1701140236.116315,Acquired iothread lock,0.01
988,1701140236.596484,Got the socket conn CHILD,480.17
988,1701140236.596494,HMP Start loading the VM CHILD,0.01
988,1701140236.596496,HMP Start loading the snapshot,0.00
988,1701140236.596577,flushing the record/replay queue,0.08
988,1701140236.596612,bdrv_drain_all_begin,0.04
988,1701140236.596671,bdrv_all_goto_snapshot,0.06
988,1701140236.596684,bdrv_all_goto_snapshot done,0.01
988,1701140236.608996,Actuall loadvm_state,12.31
988,1701140236.609288,Done with loadvm_state,0.29
988,1701140236.609294,Release aioctx | Starting bdrv drain all end,0.01
988,1701140236.609295,Done with load_snapshot,0.00
988,1701140236.609315,HMP end loading the snapshot,0.02
988,1701140236.609376,HMP Done loading the VM CHILD,0.06
