PID,Time,Event,Duration(ms)
299033,1701715610.841897,Starting forkall,0.00
299033,1701715610.941288,Starting parent,99.39
299033,1701715610.941675,Started wait for iothread lock,0.39
299033,1701715610.941684,Acquired iothread lock,0.01
299033,1701715610.941708,HMP done in parent,0.02
299045,1701715610.942176,Starting child,0.47
299045,1701715610.942267,Patched QEMU cond list,0.09
299045,1701715610.942673,Restored threads,0.41
299045,1701715610.943365,Started wait for iothread lock,0.69
299045,1701715610.943382,Acquired iothread lock,0.02
299045,1701715612.301785,Got the socket conn CHILD,1358.40
299045,1701715612.301792,HMP Start loading the VM CHILD,0.01
299045,1701715612.301793,HMP Start loading the snapshot,0.00
299045,1701715612.301928,flushing the record/replay queue,0.13
299045,1701715612.301940,bdrv_drain_all_begin,0.01
299045,1701715612.301992,bdrv_all_goto_snapshot,0.05
299045,1701715612.302001,bdrv_all_goto_snapshot done,0.01
299045,1701715612.312736,Actuall loadvm_state,10.74
299045,1701715612.312880,Done with loadvm_state,0.14
299045,1701715612.312881,Release aioctx | Starting bdrv drain all end,0.00
299045,1701715612.312881,Done with load_snapshot,0.00
299045,1701715612.312884,HMP end loading the snapshot,0.00
299045,1701715612.312892,HMP Done loading the VM CHILD,0.01
