PID,Time,Event,Duration(ms)
299113,1701715618.925303,Starting forkall,0.00
299113,1701715619.025049,Starting parent,99.75
299113,1701715619.025447,Started wait for iothread lock,0.40
299113,1701715619.025459,Acquired iothread lock,0.01
299113,1701715619.025482,HMP done in parent,0.02
299125,1701715619.025996,Starting child,0.51
299125,1701715619.026105,Patched QEMU cond list,0.11
299125,1701715619.026563,Restored threads,0.46
299125,1701715619.027209,Started wait for iothread lock,0.65
299125,1701715619.027223,Acquired iothread lock,0.01
299125,1701715620.363010,Got the socket conn CHILD,1335.79
299125,1701715620.363018,HMP Start loading the VM CHILD,0.01
299125,1701715620.363019,HMP Start loading the snapshot,0.00
299125,1701715620.363157,flushing the record/replay queue,0.14
299125,1701715620.363170,bdrv_drain_all_begin,0.01
299125,1701715620.363222,bdrv_all_goto_snapshot,0.05
299125,1701715620.363230,bdrv_all_goto_snapshot done,0.01
299125,1701715620.372230,Actuall loadvm_state,9.00
299125,1701715620.372392,Done with loadvm_state,0.16
299125,1701715620.372393,Release aioctx | Starting bdrv drain all end,0.00
299125,1701715620.372393,Done with load_snapshot,0.00
299125,1701715620.372396,HMP end loading the snapshot,0.00
299125,1701715620.372404,HMP Done loading the VM CHILD,0.01
