PID,Time,Event,Duration(ms)
15679,1701131591.891099,Starting forkall,0.00
15679,1701131591.992336,Starting parent,101.24
15695,1701131591.992839,Starting child,0.50
15679,1701131591.993000,Started wait for iothread lock,0.16
15679,1701131591.993021,Acquired iothread lock,0.02
15679,1701131591.993093,HMP done in parent,0.07
15695,1701131591.994041,Restored threads,0.95
15695,1701131591.994895,Started wait for iothread lock,0.85
15695,1701131591.994911,Acquired iothread lock,0.02
15695,1701131592.449030,Got the socket conn CHILD,454.12
15695,1701131592.449039,HMP Start loading the VM CHILD,0.01
15695,1701131592.449040,Enabling EPT sharing,0.00
15695,1701131592.453755,EPT shared: DONE,4.71
15695,1701131592.453801,HMP Start loading the snapshot,0.05
15695,1701131592.453869,flushing the record/replay queue,0.07
15695,1701131592.453885,bdrv_drain_all_begin,0.02
15695,1701131592.453944,bdrv_all_goto_snapshot,0.06
15695,1701131592.453957,bdrv_all_goto_snapshot done,0.01
15695,1701131592.457060,Actuall loadvm_state,3.10
15695,1701131592.457125,Done with loadvm_state,0.06
15695,1701131592.457126,Release aioctx | Starting bdrv drain all end,0.00
15695,1701131592.457126,Done with load_snapshot,0.00
15695,1701131592.457130,HMP end loading the snapshot,0.00
15695,1701131592.457134,HMP Done loading the VM CHILD,0.00
