PID,Time,Event,Duration(ms)
17398,1701123281.968671,Starting forkall,0.00
17398,1701123282.071503,Starting parent,102.83
17411,1701123282.072006,Starting child,0.50
17398,1701123282.072242,Started wait for iothread lock,0.24
17398,1701123282.072279,Acquired iothread lock,0.04
17398,1701123282.072334,HMP done in parent,0.06
17411,1701123282.072795,Restored threads,0.46
17411,1701123282.073789,Started wait for iothread lock,0.99
17411,1701123282.073805,Acquired iothread lock,0.02
17411,1701123282.439907,Got the socket conn CHILD,366.10
17411,1701123282.439916,HMP Start loading the VM CHILD,0.01
17411,1701123282.439916,Enabling EPT sharing,0.00
17411,1701123282.451506,EPT shared: DONE,11.59
17411,1701123282.451564,HMP Start loading the snapshot,0.06
17411,1701123282.451632,flushing the record/replay queue,0.07
17411,1701123282.451654,bdrv_drain_all_begin,0.02
17411,1701123282.451754,bdrv_all_goto_snapshot,0.10
17411,1701123282.451767,bdrv_all_goto_snapshot done,0.01
17411,1701123282.465728,Actuall loadvm_state,13.96
17411,1701123282.466079,Done with loadvm_state,0.35
17411,1701123282.466082,Release aioctx | Starting bdrv drain all end,0.00
17411,1701123282.466086,Done with load_snapshot,0.00
17411,1701123282.466105,HMP end loading the snapshot,0.02
17411,1701123282.466130,HMP Done loading the VM CHILD,0.03
