PID,Time,Event,Duration(ms)
16894,1701123257.705114,Starting forkall,0.00
16894,1701123257.808145,Starting parent,103.03
16894,1701123257.808800,Started wait for iothread lock,0.65
16894,1701123257.808818,Acquired iothread lock,0.02
16894,1701123257.808883,HMP done in parent,0.06
16907,1701123257.809422,Starting child,0.54
16907,1701123257.809908,Restored threads,0.49
16907,1701123257.811369,Started wait for iothread lock,1.46
16907,1701123257.811428,Acquired iothread lock,0.06
16907,1701123257.964098,Got the socket conn CHILD,152.67
16907,1701123257.964106,HMP Start loading the VM CHILD,0.01
16907,1701123257.964107,Enabling EPT sharing,0.00
16907,1701123257.975751,EPT shared: DONE,11.64
16907,1701123257.975758,HMP Start loading the snapshot,0.01
16907,1701123257.975873,flushing the record/replay queue,0.11
16907,1701123257.975879,bdrv_drain_all_begin,0.01
16907,1701123257.975939,bdrv_all_goto_snapshot,0.06
16907,1701123257.975941,bdrv_all_goto_snapshot done,0.00
16907,1701123257.989373,Actuall loadvm_state,13.43
16907,1701123257.989627,Done with loadvm_state,0.25
16907,1701123257.989630,Release aioctx | Starting bdrv drain all end,0.00
16907,1701123257.989631,Done with load_snapshot,0.00
16907,1701123257.989647,HMP end loading the snapshot,0.02
16907,1701123257.989668,HMP Done loading the VM CHILD,0.02
