PID,Time,Event,Duration(ms)
16725,1701123249.440915,Starting forkall,0.00
16725,1701123249.542882,Starting parent,101.97
16738,1701123249.543457,Starting child,0.58
16725,1701123249.543644,Started wait for iothread lock,0.19
16725,1701123249.543660,Acquired iothread lock,0.02
16725,1701123249.543723,HMP done in parent,0.06
16738,1701123249.544226,Restored threads,0.50
16738,1701123249.545481,Started wait for iothread lock,1.26
16738,1701123249.545846,Acquired iothread lock,0.37
16738,1701123249.821424,Got the socket conn CHILD,275.58
16738,1701123249.821433,HMP Start loading the VM CHILD,0.01
16738,1701123249.821434,Enabling EPT sharing,0.00
16738,1701123249.826660,EPT shared: DONE,5.23
16738,1701123249.826717,HMP Start loading the snapshot,0.06
16738,1701123249.826786,flushing the record/replay queue,0.07
16738,1701123249.826804,bdrv_drain_all_begin,0.02
16738,1701123249.826879,bdrv_all_goto_snapshot,0.08
16738,1701123249.826935,bdrv_all_goto_snapshot done,0.06
16738,1701123249.839680,Actuall loadvm_state,12.74
16738,1701123249.839928,Done with loadvm_state,0.25
16738,1701123249.839933,Release aioctx | Starting bdrv drain all end,0.01
16738,1701123249.839934,Done with load_snapshot,0.00
16738,1701123249.839953,HMP end loading the snapshot,0.02
16738,1701123249.840037,HMP Done loading the VM CHILD,0.08
