PID,Time,Event,Duration(ms)
30583,1701139985.545131,Starting forkall,0.00
30583,1701139985.649851,Starting parent,104.72
30583,1701139985.650256,Started wait for iothread lock,0.40
30596,1701139985.650403,Starting child,0.15
30596,1701139985.650782,Restored threads,0.38
30583,1701139985.651354,Acquired iothread lock,0.57
30583,1701139985.651398,HMP done in parent,0.04
30596,1701139985.651971,Started wait for iothread lock,0.57
30596,1701139985.656614,Acquired iothread lock,4.64
30596,1701139986.125371,Got the socket conn CHILD,468.76
30596,1701139986.125381,HMP Start loading the VM CHILD,0.01
30596,1701139986.125383,HMP Start loading the snapshot,0.00
30596,1701139986.125463,flushing the record/replay queue,0.08
30596,1701139986.125502,bdrv_drain_all_begin,0.04
30596,1701139986.125667,bdrv_all_goto_snapshot,0.16
30596,1701139986.125681,bdrv_all_goto_snapshot done,0.01
30596,1701139986.138625,Actuall loadvm_state,12.94
30596,1701139986.138920,Done with loadvm_state,0.30
30596,1701139986.138925,Release aioctx | Starting bdrv drain all end,0.01
30596,1701139986.138926,Done with load_snapshot,0.00
30596,1701139986.138946,HMP end loading the snapshot,0.02
30596,1701139986.138972,HMP Done loading the VM CHILD,0.03
