PID,Time,Event,Duration(ms)
306793,1701716324.250576,Starting forkall,0.00
306793,1701716324.350288,Starting parent,99.71
306793,1701716324.350685,Started wait for iothread lock,0.40
306793,1701716324.350703,Acquired iothread lock,0.02
306793,1701716324.350722,HMP done in parent,0.02
306805,1701716324.351262,Starting child,0.54
306805,1701716324.351370,Patched QEMU cond list,0.11
306805,1701716324.351858,Restored threads,0.49
306805,1701716324.352312,Started wait for iothread lock,0.45
306805,1701716324.352328,Acquired iothread lock,0.02
306805,1701716325.719434,Got the socket conn CHILD,1367.11
306805,1701716325.719465,HMP Start loading the VM CHILD,0.03
306805,1701716325.719467,HMP Start loading the snapshot,0.00
306805,1701716325.719589,flushing the record/replay queue,0.12
306805,1701716325.719601,bdrv_drain_all_begin,0.01
306805,1701716325.719657,bdrv_all_goto_snapshot,0.06
306805,1701716325.719666,bdrv_all_goto_snapshot done,0.01
306805,1701716325.729212,Actuall loadvm_state,9.55
306805,1701716325.729416,Done with loadvm_state,0.20
306805,1701716325.729418,Release aioctx | Starting bdrv drain all end,0.00
306805,1701716325.729418,Done with load_snapshot,0.00
306805,1701716325.729422,HMP end loading the snapshot,0.00
306805,1701716325.729432,HMP Done loading the VM CHILD,0.01
