PID,Time,Event,Duration(ms)
307352,1701716380.694246,Starting forkall,0.00
307352,1701716380.791753,Starting parent,97.51
307352,1701716380.792226,Started wait for iothread lock,0.47
307352,1701716380.792237,Acquired iothread lock,0.01
307352,1701716380.792264,HMP done in parent,0.03
307365,1701716380.792632,Starting child,0.37
307365,1701716380.792757,Patched QEMU cond list,0.12
307365,1701716380.793415,Restored threads,0.66
307365,1701716380.793847,Started wait for iothread lock,0.43
307365,1701716380.793863,Acquired iothread lock,0.02
307365,1701716382.153534,Got the socket conn CHILD,1359.67
307365,1701716382.153540,HMP Start loading the VM CHILD,0.01
307365,1701716382.153541,HMP Start loading the snapshot,0.00
307365,1701716382.153682,flushing the record/replay queue,0.14
307365,1701716382.153695,bdrv_drain_all_begin,0.01
307365,1701716382.153750,bdrv_all_goto_snapshot,0.05
307365,1701716382.153760,bdrv_all_goto_snapshot done,0.01
307365,1701716382.163996,Actuall loadvm_state,10.24
307365,1701716382.164141,Done with loadvm_state,0.14
307365,1701716382.164142,Release aioctx | Starting bdrv drain all end,0.00
307365,1701716382.164143,Done with load_snapshot,0.00
307365,1701716382.164146,HMP end loading the snapshot,0.00
307365,1701716382.164154,HMP Done loading the VM CHILD,0.01
