PID,Time,Event,Duration(ms)
14420,1701135369.868818,Starting forkall,0.00
14420,1701135369.969910,Starting parent,101.09
14420,1701135369.970549,Started wait for iothread lock,0.64
14420,1701135369.970568,Acquired iothread lock,0.02
14420,1701135369.970627,HMP done in parent,0.06
14438,1701135369.970944,Starting child,0.32
14438,1701135369.971591,Restored threads,0.65
14438,1701135369.972311,Started wait for iothread lock,0.72
14438,1701135369.972329,Acquired iothread lock,0.02
14438,1701135370.399970,Got the socket conn CHILD,427.64
14438,1701135370.399979,HMP Start loading the VM CHILD,0.01
14438,1701135370.399980,HMP Start loading the snapshot,0.00
14438,1701135370.400079,flushing the record/replay queue,0.10
14438,1701135370.400084,bdrv_drain_all_begin,0.01
14438,1701135370.400149,bdrv_all_goto_snapshot,0.07
14438,1701135370.400151,bdrv_all_goto_snapshot done,0.00
14438,1701135370.412488,Actuall loadvm_state,12.34
14438,1701135370.412764,Done with loadvm_state,0.28
14438,1701135370.412768,Release aioctx | Starting bdrv drain all end,0.00
14438,1701135370.412769,Done with load_snapshot,0.00
14438,1701135370.412788,HMP end loading the snapshot,0.02
14438,1701135370.412806,HMP Done loading the VM CHILD,0.02
