PID,Time,Event,Duration(ms)
12721,1701135224.533547,Starting forkall,0.00
12721,1701135224.634982,Starting parent,101.44
12721,1701135224.635044,Started wait for iothread lock,0.06
12721,1701135224.635692,Acquired iothread lock,0.65
12721,1701135224.635733,HMP done in parent,0.04
12737,1701135224.636094,Starting child,0.36
12737,1701135224.636705,Restored threads,0.61
12737,1701135224.637642,Started wait for iothread lock,0.94
12737,1701135224.637656,Acquired iothread lock,0.01
12737,1701135225.069536,Got the socket conn CHILD,431.88
12737,1701135225.069546,HMP Start loading the VM CHILD,0.01
12737,1701135225.069547,HMP Start loading the snapshot,0.00
12737,1701135225.069639,flushing the record/replay queue,0.09
12737,1701135225.069644,bdrv_drain_all_begin,0.01
12737,1701135225.069754,bdrv_all_goto_snapshot,0.11
12737,1701135225.069757,bdrv_all_goto_snapshot done,0.00
12737,1701135225.082288,Actuall loadvm_state,12.53
12737,1701135225.082616,Done with loadvm_state,0.33
12737,1701135225.082648,Release aioctx | Starting bdrv drain all end,0.03
12737,1701135225.082650,Done with load_snapshot,0.00
12737,1701135225.082670,HMP end loading the snapshot,0.02
12737,1701135225.082687,HMP Done loading the VM CHILD,0.02
