PID,Time,Event,Duration(ms)
12625,1701135216.492108,Starting forkall,0.00
12625,1701135216.599795,Starting parent,107.69
12642,1701135216.600448,Starting child,0.65
12625,1701135216.600850,Started wait for iothread lock,0.40
12642,1701135216.602020,Restored threads,1.17
12625,1701135216.603468,Acquired iothread lock,1.45
12625,1701135216.603501,HMP done in parent,0.03
12642,1701135216.607558,Started wait for iothread lock,4.06
12642,1701135216.607575,Acquired iothread lock,0.02
12642,1701135216.982711,Got the socket conn CHILD,375.14
12642,1701135216.982714,HMP Start loading the VM CHILD,0.00
12642,1701135216.982723,HMP Start loading the snapshot,0.01
12642,1701135216.982744,flushing the record/replay queue,0.02
12642,1701135216.982746,bdrv_drain_all_begin,0.00
12642,1701135216.982760,bdrv_all_goto_snapshot,0.01
12642,1701135216.982764,bdrv_all_goto_snapshot done,0.00
12642,1701135216.985275,Actuall loadvm_state,2.51
12642,1701135216.985368,Done with loadvm_state,0.09
12642,1701135216.985369,Release aioctx | Starting bdrv drain all end,0.00
12642,1701135216.985370,Done with load_snapshot,0.00
12642,1701135216.985375,HMP end loading the snapshot,0.01
12642,1701135216.985385,HMP Done loading the VM CHILD,0.01
