PID,Time,Event,Duration(ms)
13101,1701135256.919681,Starting forkall,0.00
13101,1701135257.017328,Starting parent,97.65
13101,1701135257.017536,Started wait for iothread lock,0.21
13101,1701135257.017542,Acquired iothread lock,0.01
13101,1701135257.017605,HMP done in parent,0.06
13114,1701135257.017606,Starting child,0.00
13114,1701135257.017730,Restored threads,0.12
13114,1701135257.017934,Started wait for iothread lock,0.20
13114,1701135257.017937,Acquired iothread lock,0.00
13114,1701135257.476034,Got the socket conn CHILD,458.10
13114,1701135257.476037,HMP Start loading the VM CHILD,0.00
13114,1701135257.476037,HMP Start loading the snapshot,0.00
13114,1701135257.476062,flushing the record/replay queue,0.03
13114,1701135257.476063,bdrv_drain_all_begin,0.00
13114,1701135257.476077,bdrv_all_goto_snapshot,0.01
13114,1701135257.476077,bdrv_all_goto_snapshot done,0.00
13114,1701135257.478595,Actuall loadvm_state,2.52
13114,1701135257.478665,Done with loadvm_state,0.07
13114,1701135257.478666,Release aioctx | Starting bdrv drain all end,0.00
13114,1701135257.478666,Done with load_snapshot,0.00
13114,1701135257.478670,HMP end loading the snapshot,0.00
13114,1701135257.478675,HMP Done loading the VM CHILD,0.01
