PID,Time,Event,Duration(ms)
14136,1701135345.653643,Starting forkall,0.00
14136,1701135345.754545,Starting parent,100.90
14136,1701135345.754686,Started wait for iothread lock,0.14
14136,1701135345.754690,Acquired iothread lock,0.00
14136,1701135345.754735,HMP done in parent,0.05
14153,1701135345.754767,Starting child,0.03
14153,1701135345.754893,Restored threads,0.13
14153,1701135345.755093,Started wait for iothread lock,0.20
14153,1701135345.755096,Acquired iothread lock,0.00
14153,1701135346.137487,Got the socket conn CHILD,382.39
14153,1701135346.137497,HMP Start loading the VM CHILD,0.01
14153,1701135346.137498,HMP Start loading the snapshot,0.00
14153,1701135346.137600,flushing the record/replay queue,0.10
14153,1701135346.137605,bdrv_drain_all_begin,0.01
14153,1701135346.137671,bdrv_all_goto_snapshot,0.07
14153,1701135346.137673,bdrv_all_goto_snapshot done,0.00
14153,1701135346.150497,Actuall loadvm_state,12.82
14153,1701135346.150797,Done with loadvm_state,0.30
14153,1701135346.150804,Release aioctx | Starting bdrv drain all end,0.01
14153,1701135346.150805,Done with load_snapshot,0.00
14153,1701135346.150825,HMP end loading the snapshot,0.02
14153,1701135346.150860,HMP Done loading the VM CHILD,0.04
