PID,Time,Event,Duration(ms)
13572,1701135297.343879,Starting forkall,0.00
13572,1701135297.445086,Starting parent,101.21
13588,1701135297.445589,Starting child,0.50
13572,1701135297.445761,Started wait for iothread lock,0.17
13572,1701135297.445781,Acquired iothread lock,0.02
13572,1701135297.445849,HMP done in parent,0.07
13588,1701135297.446816,Restored threads,0.97
13588,1701135297.447538,Started wait for iothread lock,0.72
13588,1701135297.447552,Acquired iothread lock,0.01
13588,1701135297.712519,Got the socket conn CHILD,264.97
13588,1701135297.712529,HMP Start loading the VM CHILD,0.01
13588,1701135297.712530,HMP Start loading the snapshot,0.00
13588,1701135297.712608,flushing the record/replay queue,0.08
13588,1701135297.712641,bdrv_drain_all_begin,0.03
13588,1701135297.712701,bdrv_all_goto_snapshot,0.06
13588,1701135297.712714,bdrv_all_goto_snapshot done,0.01
13588,1701135297.725402,Actuall loadvm_state,12.69
13588,1701135297.725704,Done with loadvm_state,0.30
13588,1701135297.725710,Release aioctx | Starting bdrv drain all end,0.01
13588,1701135297.725711,Done with load_snapshot,0.00
13588,1701135297.725736,HMP end loading the snapshot,0.02
13588,1701135297.725762,HMP Done loading the VM CHILD,0.03
